ID,Date,LatitudeDD,LongitudeDD,SpeciesName,ScientificName,GroupSize,Confidence,SightingsID
11,10/16/11,48.95365,-123.5520833,killer whale,Orcinus orca,25,certain,76847
12,07/20/04,48.83833333,-123.3533333,killer whale,Orcinus orca,10,certain,5032
13,03/16/02,49.015,-123.5881,killer whale,Orcinus orca,7,certain,5114
14,04/23/14,49.00483333,-123.5425,killer whale,Orcinus orca,NA,certain,92720
15,09/30/04,48.85016667,-123.3518333,killer whale,Orcinus orca,15,certain,7238
16,05/19/03,48.8505,-123.3449,killer whale,Orcinus orca,NA,certain,7424
19,04/26/14,48.865,-123.385,killer whale,Orcinus orca,NA,certain,92721
20,07/10/04,48.8575,-123.3128333,killer whale,Orcinus orca,40,certain,11030
21,03/30/14,48.91835,-123.4992167,killer whale,Orcinus orca,4,,93047
22,08/12/05,48.85855,-123.3114333,killer whale,Orcinus orca,20,certain,11709
23,10/31/06,48.98066667,-123.5759833,killer whale,Orcinus orca,1,probable,11851
24,08/01/02,48.8761,-123.3127,killer whale,Orcinus orca,5,certain,11895
25,05/17/07,48.8636166,-123.30865,killer whale,Orcinus orca,NA,certain,13793
26,09/25/03,48.86666667,-123.305,killer whale,Orcinus orca,NA,probable,14113
27,04/23/14,48.87766667,-123.2915333,killer whale,Orcinus orca,5,,93051
28,05/16/07,48.85976667,-123.31775,killer whale,Orcinus orca,NA,certain,15719
29,10/02/02,48.875,-123.3033333,killer whale,Orcinus orca,NA,certain,15812
30,05/26/06,48.85966667,-123.3452667,killer whale,Orcinus orca,NA,certain,15847
31,08/05/06,48.8607,-123.33635,killer whale,Orcinus orca,NA,certain,17949
32,05/26/05,48.86,-123.31,killer whale,Orcinus orca,3,certain,19199
33,04/26/14,48.86716667,-123.3918333,killer whale,Orcinus orca,3,,93052
34,04/20/16,48.85126667,-123.4065167,killer whale,Orcinus orca,7,certain,111402
35,11/30/08,48.88616667,-123.4456167,killer whale,Orcinus orca,5,certain,21263
37,03/19/18,48.86333333,-123.3341667,killer whale,Orcinus orca,5,,128619
38,07/08/06,48.8636166,-123.30865,killer whale,Orcinus orca,10,certain,25225
39,07/29/03,48.884,-123.2872,killer whale,Orcinus orca,20,certain,25255
40,07/17/04,48.86061667,-123.33495,killer whale,Orcinus orca,6,certain,26435
41,09/29/01,48.8625,-123.3438,killer whale,Orcinus orca,NA,,26635
42,08/05/06,48.8636166,-123.30865,killer whale,Orcinus orca,12,certain,28363
43,06/10/05,48.88763333,-123.3053333,killer whale,Orcinus orca,10,certain,28530
44,06/08/05,48.86013333,-123.31105,killer whale,Orcinus orca,7,certain,30046
45,05/28/05,48.84673333,-123.3337167,killer whale,Orcinus orca,5,certain,31852
46,05/07/05,48.84901667,-123.3593,killer whale,Orcinus orca,5,,32025
48,05/31/11,48.88666667,-123.3083333,killer whale,Orcinus orca,5,certain,57046
49,07/18/06,48.86075,-123.3102,killer whale,Orcinus orca,NA,certain,36001
50,05/17/07,48.9659,-123.5736333,killer whale,Orcinus orca,NA,certain,37840
51,07/11/04,48.87583333,-123.3128333,killer whale,Orcinus orca,12,certain,38056
52,07/13/09,48.83333333,-123.3383333,killer whale,Orcinus orca,15,certain,42947
53,05/02/19,48.8555,-123.3502,killer whale,Orcinus orca,24,certain,cc3a30a9-5a6c-495a-9b3b-28ef4b9478d5
54,04/12/10,48.84573333,-123.3400667,killer whale,Orcinus orca,4,certain,51339
55,06/06/10,48.99463333,-123.4533667,killer whale,Orcinus orca,5,certain,51359
56,06/22/10,48.84303333,-123.3730333,killer whale,Orcinus orca,3,certain,51360
57,07/24/10,48.8707,-123.3076333,killer whale,Orcinus orca,10,certain,51515
58,07/16/10,48.85741667,-123.30915,killer whale,Orcinus orca,6,certain,53235
59,07/25/10,48.85861667,-123.3474167,killer whale,Orcinus orca,20,certain,53237
60,08/14/10,48.88211667,-123.3009,killer whale,Orcinus orca,10,certain,53247
62,12/27/10,49.0267,-123.57625,killer whale,Orcinus orca,11,certain,56497
63,05/08/11,48.87506667,-123.3065,killer whale,Orcinus orca,10,certain,56681
64,11/23/11,48.97956667,-123.5727333,killer whale,Orcinus orca,NA,,59830
67,05/22/11,48.94625,-123.5396833,killer whale,Orcinus orca,7,certain,75162
68,05/29/11,49.02448333,-123.5806167,killer whale,Orcinus orca,44,,75168
70,04/10/07,48.83745,-123.3348333,killer whale,Orcinus orca,5,certain,1459
71,09/27/03,48.871,-123.306,killer whale,Orcinus orca,NA,certain,1573
72,10/17/04,48.859,-123.3092,killer whale,Orcinus orca,20,certain,1644
73,08/11/05,48.8457,-123.3348333,killer whale,Orcinus orca,NA,,1652
76,05/03/03,48.8824,-123.2893,killer whale,Orcinus orca,NA,certain,2737
77,11/03/06,48.96383333,-123.5668333,killer whale,Orcinus orca,6,certain,3006
78,07/08/07,48.85426667,-123.3509167,killer whale,Orcinus orca,5,certain,4512
79,09/18/05,48.8597,-123.3311833,killer whale,Orcinus orca,NA,certain,8133
80,07/01/04,48.85935,-123.3303167,killer whale,Orcinus orca,NA,,8325
81,02/08/04,48.84531667,-123.3308333,killer whale,Orcinus orca,2,certain,8424
82,04/23/04,48.91666667,-123.3833333,killer whale,Orcinus orca,7,certain,9428
83,02/08/04,48.86063333,-123.3336167,killer whale,Orcinus orca,2,certain,9592
84,06/22/06,48.86613333,-123.3059667,killer whale,Orcinus orca,NA,certain,9599
85,02/15/07,48.84711667,-123.3536333,killer whale,Orcinus orca,12,certain,11478
86,11/15/04,48.8564,-123.3106,killer whale,Orcinus orca,NA,certain,11482
87,03/24/02,49.0146,-123.5408,killer whale,Orcinus orca,12,certain,14239
88,07/29/06,48.86795,-123.3076167,killer whale,Orcinus orca,20,certain,14510
89,07/08/03,48.84176667,-123.3445333,killer whale,Orcinus orca,12,certain,15902
90,04/08/05,48.8585,-123.3484833,killer whale,Orcinus orca,12,certain,16223
91,06/13/03,48.8626,-123.3372,killer whale,Orcinus orca,NA,certain,17450
92,08/20/04,48.8731,-123.2976,killer whale,Orcinus orca,NA,certain,17583
93,08/13/06,48.85813333,-123.3198833,killer whale,Orcinus orca,NA,certain,22851
94,06/12/01,48.858,-123.308,killer whale,Orcinus orca,NA,,26315
95,12/08/06,48.85143333,-123.35615,killer whale,Orcinus orca,NA,certain,26336
96,11/07/07,48.91845,-123.4993333,killer whale,Orcinus orca,20,,27402
97,09/24/04,48.85715,-123.31185,killer whale,Orcinus orca,30,certain,27422
98,12/31/03,48.88833333,-123.29,killer whale,Orcinus orca,5,certain,27450
99,11/15/04,48.8574,-123.3113,killer whale,Orcinus orca,10,certain,27560
100,06/13/04,48.86083333,-123.3341333,killer whale,Orcinus orca,NA,certain,29726
102,09/24/06,48.88638333,-123.28625,killer whale,Orcinus orca,NA,certain,31214
103,11/08/03,48.9163,-123.5318167,killer whale,Orcinus orca,NA,certain,31259
104,04/23/04,48.94171667,-123.5076,killer whale,Orcinus orca,1,certain,31289
105,07/19/04,48.877,-123.295,killer whale,Orcinus orca,20,certain,31470
106,06/29/02,48.886,-123.305,killer whale,Orcinus orca,NA,certain,31563
107,12/31/03,48.85991667,-123.3481667,killer whale,Orcinus orca,11,certain,31591
108,05/28/02,48.8577,-123.3156,killer whale,Orcinus orca,NA,,31606
109,03/06/09,48.87375,-123.3043667,killer whale,Orcinus orca,5,certain,31667
110,04/23/04,48.85811667,-123.3148,killer whale,Orcinus orca,4,certain,32909
111,06/24/07,48.8826,-123.2975667,killer whale,Orcinus orca,NA,,33113
112,10/02/07,48.89938333,-123.3287667,killer whale,Orcinus orca,7,,33134
113,07/04/07,48.8636166,-123.30865,killer whale,Orcinus orca,2,certain,33167
114,09/01/04,48.8669,-123.3076,killer whale,Orcinus orca,NA,certain,33244
115,05/01/06,49.002,-123.5985167,killer whale,Orcinus orca,15,certain,34707
116,07/25/07,48.84113333,-123.3359667,killer whale,Orcinus orca,2,certain,36450
117,06/20/03,48.8509,-123.3483,killer whale,Orcinus orca,NA,certain,36526
118,09/26/04,48.8434,-123.354,killer whale,Orcinus orca,NA,certain,36615
119,07/11/02,48.858,-123.308,killer whale,Orcinus orca,NA,certain,36673
120,01/31/02,49.01333333,-123.5833333,killer whale,Orcinus orca,3,certain,36803
121,07/15/07,48.85885,-123.3202,killer whale,Orcinus orca,NA,certain,36850
122,07/22/05,48.85866667,-123.3939,killer whale,Orcinus orca,NA,,38236
123,05/30/04,48.87751667,-123.29985,killer whale,Orcinus orca,11,certain,38251
124,06/17/06,48.87873333,-123.2893833,killer whale,Orcinus orca,NA,certain,38579
125,09/15/06,48.97775,-123.5691833,killer whale,Orcinus orca,1,certain,40116
126,07/06/06,48.85791667,-123.3107,killer whale,Orcinus orca,NA,certain,40140
127,05/13/05,48.8636166,-123.30865,killer whale,Orcinus orca,NA,certain,40276
128,07/17/04,48.87968333,-123.2927667,killer whale,Orcinus orca,NA,certain,40339
129,08/31/04,48.8611,-123.3087,killer whale,Orcinus orca,4,certain,41824
131,07/09/06,48.86323333,-123.3438167,killer whale,Orcinus orca,NA,certain,41876
132,07/12/04,48.885,-123.2916667,killer whale,Orcinus orca,6,certain,42083
133,05/14/10,48.86148333,-123.3417167,killer whale,Orcinus orca,7,certain,48761
134,06/07/10,48.99068333,-123.59015,killer whale,Orcinus orca,4,certain,49121
135,05/23/10,48.95296667,-123.5665167,killer whale,Orcinus orca,5,certain,51888
136,07/04/10,48.89166667,-123.3376,killer whale,Orcinus orca,20,certain,54495
137,07/04/10,48.87625,-123.29205,killer whale,Orcinus orca,NA,certain,54496
138,07/07/10,48.84711667,-123.3431167,killer whale,Orcinus orca,10,certain,54501
139,01/10/11,48.99578333,-123.5884333,killer whale,Orcinus orca,10,certain,54522
140,07/28/10,48.91246667,-123.2963333,killer whale,Orcinus orca,10,certain,54544
141,08/17/10,48.86086667,-123.3385833,killer whale,Orcinus orca,20,certain,54616
142,09/25/10,48.85551667,-123.3477167,killer whale,Orcinus orca,10,certain,54681
144,05/22/11,48.98255,-123.5973833,killer whale,Orcinus orca,6,,56913
145,05/24/11,48.83613333,-123.3342333,killer whale,Orcinus orca,3,,56920
147,04/29/15,48.97706667,-123.4671333,killer whale,Orcinus orca,3,certain,106353
148,04/16/13,49.01738333,-123.5851333,killer whale,Orcinus orca,13,certain,85607
149,06/09/07,48.8636166,-123.30865,killer whale,Orcinus orca,NA,certain,28897
160,03/26/12,48.99216667,-123.5961667,killer whale,Orcinus orca,7,certain,77148
161,03/24/12,48.97891667,-123.57235,killer whale,Orcinus orca,1,certain,77158
162,03/27/12,48.97916667,-123.5725167,killer whale,Orcinus orca,12,certain,77197
164,07/27/11,48.86771667,-123.3071667,killer whale,Orcinus orca,4,certain,77214
165,07/26/07,48.9299,-123.3875833,killer whale,Orcinus orca,NA,certain,1044
167,05/13/04,48.90833333,-123.3283333,killer whale,Orcinus orca,6,certain,2215
168,07/22/04,48.85,-123.3333333,killer whale,Orcinus orca,30,certain,2278
169,07/14/05,48.84673333,-123.3337167,killer whale,Orcinus orca,10,certain,2463
170,01/09/04,48.87743333,-123.3021,killer whale,Orcinus orca,10,certain,2476
171,09/21/04,48.83666667,-123.3533333,killer whale,Orcinus orca,6,certain,3863
172,05/09/05,48.8636166,-123.30865,killer whale,Orcinus orca,12,certain,4283
173,12/08/03,48.8575,-123.3067833,killer whale,Orcinus orca,17,certain,7639
174,09/04/01,48.85333333,-123.3533333,killer whale,Orcinus orca,30,certain,10313
175,09/05/01,48.855,-123.3494,killer whale,Orcinus orca,15,certain,10427
177,05/19/03,48.8799,-123.2926,killer whale,Orcinus orca,NA,certain,10490
178,07/12/07,48.85,-123.3484667,killer whale,Orcinus orca,15,certain,12403
179,09/04/05,48.95,-123.5499833,killer whale,Orcinus orca,3,,13695
180,07/09/04,48.855,-123.35,killer whale,Orcinus orca,50,certain,17055
181,08/24/03,48.83335,-123.3449667,killer whale,Orcinus orca,NA,certain,18503
182,09/30/01,48.8586,-123.3255,killer whale,Orcinus orca,NA,certain,18944
183,09/01/04,48.92886667,-123.3417167,killer whale,Orcinus orca,NA,possible,22587
184,08/04/06,48.8636166,-123.30865,killer whale,Orcinus orca,NA,certain,24068
185,08/04/06,48.8636166,-123.30865,killer whale,Orcinus orca,NA,certain,29107
186,12/19/01,48.886,-123.305,killer whale,Orcinus orca,8,possible,24237
187,09/29/01,48.885,-123.2916667,killer whale,Orcinus orca,10,certain,25816
188,06/11/05,48.87821667,-123.3047667,killer whale,Orcinus orca,8,certain,25859
189,07/26/07,48.84113333,-123.3359667,killer whale,Orcinus orca,12,certain,28108
190,07/26/07,48.8636166,-123.30865,killer whale,Orcinus orca,NA,certain,29088
191,01/05/03,48.8772,-123.298,killer whale,Orcinus orca,7,,30656
192,07/21/06,48.86405,-123.3430167,killer whale,Orcinus orca,NA,certain,33748
193,09/06/03,48.88541667,-123.31045,killer whale,Orcinus orca,1,certain,33864
196,09/17/03,48.8712,-123.3058,killer whale,Orcinus orca,20,certain,35910
197,09/23/02,48.8625,-123.3438,killer whale,Orcinus orca,NA,certain,37563
198,05/19/07,48.8636166,-123.30865,killer whale,Orcinus orca,12,certain,37636
199,06/03/06,48.8636166,-123.30865,killer whale,Orcinus orca,6,certain,40603
201,09/27/09,48.85681667,-123.3460833,killer whale,Orcinus orca,4,certain,43915
202,05/30/10,48.97468333,-123.5973,killer whale,Orcinus orca,5,certain,54067
203,06/12/10,48.97468333,-123.5973,killer whale,Orcinus orca,5,certain,54070
204,09/02/10,48.97468333,-123.5973,killer whale,Orcinus orca,20,certain,54075
205,01/21/11,48.96666667,-123.5833333,killer whale,Orcinus orca,6,certain,55785
207,01/30/11,48.98088333,-123.5807167,killer whale,Orcinus orca,18,certain,55826
208,10/12/03,49.00463333,-123.5952833,killer whale,Orcinus orca,5,certain,55827
209,02/26/11,48.99833333,-123.59915,killer whale,Orcinus orca,3,certain,55858
210,03/19/11,48.93368333,-123.5277167,killer whale,Orcinus orca,3,certain,56111
211,08/05/11,48.87401667,-123.31165,killer whale,Orcinus orca,NA,certain,58120
213,08/14/11,48.85595,-123.3492,killer whale,Orcinus orca,12,certain,58165
215,11/06/11,48.9667,-123.5599667,killer whale,Orcinus orca,30,,59557
216,10/30/11,48.99575,-123.6037,killer whale,Orcinus orca,6,,59568
218,03/06/12,48.97665,-123.5706,killer whale,Orcinus orca,12,certain,76677
219,05/12/12,48.85951667,-123.34745,killer whale,Orcinus orca,4,certain,78122
220,05/29/12,48.96083333,-123.4252167,killer whale,Orcinus orca,5,certain,78245
222,07/07/12,48.88286667,-123.29505,killer whale,Orcinus orca,5,certain,79415
223,07/13/12,48.84618333,-123.3583333,killer whale,Orcinus orca,5,certain,79420
224,07/21/12,48.85626667,-123.35225,killer whale,Orcinus orca,12,certain,79424
225,07/28/12,48.85971667,-123.3471833,killer whale,Orcinus orca,12,certain,79425
226,07/28/12,48.86591667,-123.3081167,killer whale,Orcinus orca,5,certain,79426
232,07/08/06,48.8636166,-123.30865,killer whale,Orcinus orca,12,certain,67
233,05/22/01,48.883,-123.298,killer whale,Orcinus orca,NA,certain,1845
234,01/14/06,48.93823333,-123.5225833,killer whale,Orcinus orca,6,,1938
235,06/20/04,48.876555,-123.3148883,killer whale,Orcinus orca,8,probable,2120
236,06/22/06,48.84566667,-123.3446333,killer whale,Orcinus orca,20,certain,3698
237,07/15/07,48.86043333,-123.309,killer whale,Orcinus orca,NA,certain,3808
238,03/29/05,48.86,-123.31,killer whale,Orcinus orca,10,certain,5422
239,07/13/08,48.87315,-123.3036667,killer whale,Orcinus orca,6,certain,6695
240,09/05/05,48.85871667,-123.3184667,killer whale,Orcinus orca,12,,6928
241,05/03/06,48.99731667,-123.5940333,killer whale,Orcinus orca,10,certain,8459
242,04/08/05,48.8636166,-123.30865,killer whale,Orcinus orca,NA,certain,8698
243,07/05/07,48.8636166,-123.30865,killer whale,Orcinus orca,NA,,10044
244,08/31/04,48.96666667,-123.5833167,killer whale,Orcinus orca,NA,certain,10053
245,06/17/05,48.91783333,-123.4905833,killer whale,Orcinus orca,3,probable,13012
246,03/17/02,48.8701,-123.4211,killer whale,Orcinus orca,1,,14856
247,06/25/03,48.8556,-123.3028,killer whale,Orcinus orca,NA,certain,16652
249,07/26/02,49.0225,-123.5512,killer whale,Orcinus orca,11,certain,23568
250,09/26/01,48.8363,-123.3429,killer whale,Orcinus orca,8,certain,23656
251,06/28/03,48.84211667,-123.3497167,killer whale,Orcinus orca,15,certain,23832
252,06/22/04,48.86123333,-123.3337167,killer whale,Orcinus orca,NA,certain,25295
253,09/01/04,48.8385,-123.3505,killer whale,Orcinus orca,20,certain,25547
254,10/05/04,48.85775,-123.316,killer whale,Orcinus orca,6,certain,26807
255,08/23/07,48.8588,-123.3090833,killer whale,Orcinus orca,NA,certain,26891
256,06/27/06,48.8636166,-123.30865,killer whale,Orcinus orca,12,certain,27197
257,10/24/03,48.87548333,-123.30465,killer whale,Orcinus orca,NA,certain,27210
258,02/23/05,48.86608333,-123.30885,killer whale,Orcinus orca,3,certain,29362
259,08/26/03,48.8633,-123.3366,killer whale,Orcinus orca,NA,certain,30863
260,01/09/04,48.89981667,-123.50585,killer whale,Orcinus orca,2,certain,31066
262,06/27/06,48.8636166,-123.30865,killer whale,Orcinus orca,10,certain,32478
263,06/11/04,48.85963333,-123.3292167,killer whale,Orcinus orca,NA,certain,32496
264,09/03/06,48.8636166,-123.30865,killer whale,Orcinus orca,20,,32556
265,09/24/04,48.85881667,-123.31185,killer whale,Orcinus orca,10,certain,32580
266,06/29/06,48.85618333,-123.3256167,killer whale,Orcinus orca,20,certain,34436
268,07/14/04,48.8559,-123.312,killer whale,Orcinus orca,NA,certain,36974
270,10/17/04,48.8561,-123.3211,killer whale,Orcinus orca,NA,certain,37058
271,09/09/04,48.83616667,-123.3233333,killer whale,Orcinus orca,15,certain,39368
272,07/06/06,48.83856667,-123.3572,killer whale,Orcinus orca,NA,certain,39428
273,05/08/07,48.86125,-123.342,killer whale,Orcinus orca,5,certain,41524
274,03/18/10,48.95111667,-123.5482667,killer whale,Orcinus orca,8,certain,48231
275,08/19/09,48.85923333,-123.3101667,killer whale,Orcinus orca,12,certain,48310
277,08/28/10,48.8582,-123.31005,killer whale,Orcinus orca,NA,certain,51929
279,03/04/10,48.85878333,-123.3500667,killer whale,Orcinus orca,8,certain,53899
281,07/10/11,48.87018333,-123.3044167,killer whale,Orcinus orca,3,certain,57409
282,07/07/11,48.85748333,-123.3352667,killer whale,Orcinus orca,7,certain,57413
287,06/26/11,48.86056667,-123.3505,killer whale,Orcinus orca,4,certain,58854
288,08/05/11,48.87988333,-123.3104333,killer whale,Orcinus orca,12,certain,58866
289,08/28/11,48.88116667,-123.3101167,killer whale,Orcinus orca,4,certain,58877
290,12/17/11,48.86968333,-123.3036833,killer whale,Orcinus orca,4,certain,75370
291,05/23/12,48.97253333,-123.5661333,killer whale,Orcinus orca,12,certain,78303
293,05/21/12,48.86651667,-123.3116667,killer whale,Orcinus orca,7,certain,78370
294,06/24/12,48.8467,-123.3554,killer whale,Orcinus orca,10,certain,78493
295,06/27/12,48.87426667,-123.3048667,killer whale,Orcinus orca,8,certain,78589
300,01/30/12,48.87873333,-123.3094167,killer whale,Orcinus orca,6,certain,76077
306,01/20/13,48.92633333,-123.508,killer whale,Orcinus orca,2,certain,81918
307,03/10/13,48.93606667,-123.5047333,killer whale,Orcinus orca,3,certain,82268
309,08/17/13,48.8731,-123.3077,killer whale,Orcinus orca,10,certain,84403
310,08/22/13,48.90358333,-123.4461833,killer whale,Orcinus orca,4,certain,84553
311,08/28/13,48.91473333,-123.3833667,killer whale,Orcinus orca,4,certain,84599
312,09/04/13,48.89755,-123.3337333,killer whale,Orcinus orca,1,certain,84640
313,09/06/13,48.89783333,-123.3357167,killer whale,Orcinus orca,4,certain,84641
314,08/25/13,48.85935,-123.3352667,killer whale,Orcinus orca,15,certain,84677
315,09/06/13,48.94266667,-123.3893167,killer whale,Orcinus orca,5,certain,84708
316,07/22/13,48.92746667,-123.5335333,killer whale,Orcinus orca,3,certain,84710
317,08/31/13,48.92563333,-123.4748333,killer whale,Orcinus orca,2,certain,84752
318,09/06/13,48.95085,-123.5491333,killer whale,Orcinus orca,2,certain,84802
319,12/03/13,48.91875,-123.3777333,killer whale,Orcinus orca,10,certain,85975
320,06/24/14,48.8558,-123.3207833,killer whale,Orcinus orca,8,certain,89668
321,06/20/14,48.85901667,-123.3452167,killer whale,Orcinus orca,11,certain,89688
323,06/25/14,48.85761667,-123.3102333,killer whale,Orcinus orca,5,certain,90814
325,08/08/14,48.85996667,-123.3110833,killer whale,Orcinus orca,20,certain,90958
327,08/31/14,48.85785,-123.3152333,killer whale,Orcinus orca,2,certain,91165
328,12/16/14,48.93278333,-123.4231667,killer whale,Orcinus orca,12,,94844
329,04/13/13,48.85566667,-123.32025,killer whale,Orcinus orca,7,certain,82895
330,04/21/13,48.85896667,-123.3437833,killer whale,Orcinus orca,5,certain,82896
331,12/30/13,48.86393333,-123.3082333,killer whale,Orcinus orca,1,certain,88709
332,01/01/14,48.87261667,-123.4288,killer whale,Orcinus orca,1,certain,88737
337,10/01/14,48.8587,-123.32275,killer whale,Orcinus orca,3,certain,91615
340,03/23/15,48.93915,-123.4256167,killer whale,Orcinus orca,15,certain,98016
341,10/04/15,48.87813333,-123.3085667,killer whale,Orcinus orca,2,certain,100865
344,05/16/13,48.85781667,-123.3887833,killer whale,Orcinus orca,12,certain,83471
346,05/28/13,48.91798333,-123.3895,killer whale,Orcinus orca,6,certain,83524
347,06/03/13,48.85673333,-123.3478167,killer whale,Orcinus orca,4,certain,83527
348,06/05/13,49.0005,-123.6012333,killer whale,Orcinus orca,11,certain,83582
354,09/13/14,48.99078333,-123.6094333,killer whale,Orcinus orca,3,certain,93161
358,04/19/15,48.87366667,-123.2962667,killer whale,Orcinus orca,9,certain,96774
359,05/15/15,48.84068333,-123.3480833,killer whale,Orcinus orca,4,certain,97215
360,05/17/15,48.94643333,-123.3853833,killer whale,Orcinus orca,NA,possible,97217
361,06/12/15,48.85828333,-123.3137,killer whale,Orcinus orca,11,certain,99482
362,06/28/15,48.8671,-123.309,killer whale,Orcinus orca,NA,certain,99502
363,06/28/15,48.92726667,-123.5464333,killer whale,Orcinus orca,4,certain,99503
364,06/22/15,49.00981667,-123.59425,killer whale,Orcinus orca,4,certain,99519
367,07/05/15,48.85075,-123.3390667,killer whale,Orcinus orca,12,certain,106145
368,08/23/15,48.85175,-123.355,killer whale,Orcinus orca,1,probable,106454
369,08/22/15,48.88611667,-123.40015,killer whale,Orcinus orca,3,certain,106559
370,10/13/16,48.91,-123.3659667,killer whale,Orcinus orca,4,certain,109234
371,09/05/16,48.85943333,-123.3474667,killer whale,Orcinus orca,1,probable,109465
372,09/10/16,48.86463333,-123.3082667,killer whale,Orcinus orca,16,certain,109471
374,10/26/16,48.87433333,-123.3051667,killer whale,Orcinus orca,5,certain,109570
377,01/16/16,48.87145,-123.3047667,killer whale,Orcinus orca,5,certain,113105
378,03/19/16,49.00556667,-123.5538667,killer whale,Orcinus orca,4,certain,113202
379,04/13/17,48.85483333,-123.318,killer whale,Orcinus orca,3,certain,113298
381,08/05/11,48.88368333,-123.3062833,killer whale,Orcinus orca,10,certain,77216
382,08/26/11,48.88213333,-123.2913833,killer whale,Orcinus orca,2,certain,77226
384,08/27/11,48.88803333,-123.3032167,killer whale,Orcinus orca,3,certain,77229
385,07/10/11,48.89023333,-123.3010333,killer whale,Orcinus orca,4,certain,77233
389,04/07/13,48.85908333,-123.3268,killer whale,Orcinus orca,4,certain,82433
390,04/05/13,48.88091667,-123.3072167,killer whale,Orcinus orca,5,certain,82434
391,04/05/13,48.88091667,-123.3072167,killer whale,Orcinus orca,8,certain,82435
392,03/25/13,48.90653333,-123.3102,killer whale,Orcinus orca,2,certain,82439
393,04/04/13,48.87943333,-123.3069667,killer whale,Orcinus orca,3,,82440
395,04/10/14,48.85366667,-123.3021667,killer whale,Orcinus orca,5,certain,89381
396,04/11/14,48.85898333,-123.3066833,killer whale,Orcinus orca,1,certain,89383
397,04/24/14,48.87651667,-123.3065333,killer whale,Orcinus orca,1,certain,89399
398,03/28/14,48.855,-123.35,killer whale,Orcinus orca,2,certain,89407
399,04/09/14,48.84638333,-123.3344667,killer whale,Orcinus orca,2,certain,89409
400,04/10/14,48.85988333,-123.3281333,killer whale,Orcinus orca,5,certain,89410
401,04/24/14,48.87276667,-123.3041167,killer whale,Orcinus orca,5,,89465
406,11/17/14,48.90793333,-123.3606167,killer whale,Orcinus orca,3,certain,92394
409,10/23/15,48.90065,-123.3392667,killer whale,Orcinus orca,2,certain,98783
410,03/23/15,48.9175,-123.3886667,killer whale,Orcinus orca,1,certain,99085
412,10/23/15,48.92045,-123.3807167,killer whale,Orcinus orca,3,certain,101390
414,06/01/15,48.86358333,-123.30835,killer whale,Orcinus orca,5,certain,105356
417,06/26/16,48.85908333,-123.343,killer whale,Orcinus orca,6,certain,108418
418,06/25/16,48.85685,-123.3297333,killer whale,Orcinus orca,6,certain,108421
